step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,PAYMENT,1964.45,C1205449517,25518,23553.55,M1957947378,0,0,0,0
8,CASH_OUT,81302.73,C355341802,35002,0,C785703145,30993,169830.4,0,0
8,PAYMENT,16613.34,C1981503232,200660.19,184046.85,M2094125621,0,0,0,0
8,PAYMENT,7913.41,C389424682,184046.85,176133.45,M1918034019,0,0,0,0
8,PAYMENT,6216.59,C1591544446,214928,208711.41,M745483242,0,0,0,0
8,PAYMENT,7296.87,C181296955,11217,3920.13,M1878714361,0,0,0,0
8,PAYMENT,2901.99,C1497534082,10719,7817.01,M203939387,0,0,0,0
8,TRANSFER,370193.41,C1961393923,7817.01,0,C382934088,453570.78,1030696.9,0,0
8,TRANSFER,911215.67,C1276484424,0,0,C158876320,2115397.51,2984846.84,0,0
8,TRANSFER,566522.28,C32389846,0,0,C732929236,626395.52,883141.75,0,0
8,TRANSFER,1036195.44,C864746198,0,0,C1554622120,1588806.34,3488994.97,0,0
8,TRANSFER,1057911.56,C78482371,0,0,C1359484306,3514767.26,7364724.84,0,0
8,TRANSFER,744564.67,C1686282181,0,0,C1782704802,1064427.33,2380934.8,0,0
8,TRANSFER,1714975.75,C340406537,0,0,C1609562230,7273279.7,1.11E+07,0,0
8,TRANSFER,1330980.01,C1886528796,0,0,C1220897602,4934086.15,1.04E+07,0,0
8,TRANSFER,67793.68,C417942338,0,0,C1213257323,90612.95,24395.36,0,0
8,TRANSFER,367226.38,C1751483181,0,0,C674913323,872961.31,4984485.97,0,0
8,TRANSFER,1155966.01,C769795409,0,0,C803116137,1.86E+07,2.38E+07,0,0
8,TRANSFER,63028.05,C1280945972,0,0,C1450417897,67222.2,476146.49,0,0
8,CASH_OUT,546382.22,C515395238,21331,0,C826383690,38,910277.22,0,0
8,PAYMENT,720.08,C1510005431,24780,24059.92,M1718920203,0,0,0,0
8,PAYMENT,3491.74,C1742047230,31061,27569.26,M1002711260,0,0,0,0
8,TRANSFER,2068925.43,C1741527153,101762,0,C545710008,41404,1282962.39,0,0
8,CASH_OUT,450127.58,C609889407,0,0,C1838584624,8284354.05,1.19E+07,0,0
8,CASH_OUT,244146.93,C1878766973,0,0,C1030706332,327250,3036551.46,0,0
8,PAYMENT,248.05,C1969484438,5033,4784.95,M2129060443,0,0,0,0
8,CASH_OUT,35410.03,C187306028,4784.95,0,C1195471589,288064.21,51843.53,0,0
8,PAYMENT,11360.84,C969415785,381879,370518.16,M1398128260,0,0,0,0
8,TRANSFER,1827965.87,C443050639,370518.16,0,C1856036778,6599424.12,1.37E+07,0,0
8,CASH_IN,51503.3,C1100526238,627,52130.3,C2067546399,145396,1318005.5,0,0
8,CASH_OUT,412423.58,C944424336,36140,0,C818570949,797221.98,2402597.58,0,0
8,PAYMENT,11564.39,C1184230787,1072,0,M535878604,0,0,0,0
8,CASH_OUT,278968.88,C460883694,495296,216327.12,C358945794,7883.14,502113.43,0,0
8,CASH_OUT,277473.64,C1978705492,271646,0,C922511709,10119.47,238938.46,0,0
8,CASH_OUT,101857.87,C476099740,7157,0,C988138425,1523582.38,4310701.91,0,0
8,CASH_IN,287862.91,C89600615,470996,758858.91,C814900611,1576675.12,4893599.98,0,0
8,TRANSFER,1620233.99,C1523030997,380,0,C1467740330,5966.04,3058399.05,0,0
8,PAYMENT,4189.75,C712332511,467,0,M858308953,0,0,0,0
8,PAYMENT,2109.52,C265296209,40400,38290.48,M1773085261,0,0,0,0
8,PAYMENT,1415.82,C1778139147,11884,10468.18,M472606308,0,0,0,0
8,PAYMENT,3134.71,C322895393,19950,16815.29,M51583809,0,0,0,0
8,PAYMENT,19371.49,C140836656,16815.29,0,M1337700382,0,0,0,0
8,CASH_OUT,415456.42,C722501694,6747,0,C1918034924,128891,1096437.03,0,0
8,PAYMENT,3090.63,C809656078,10949,7858.37,M527477577,0,0,0,0
8,PAYMENT,1519.79,C232379385,163686.15,162166.36,M577217292,0,0,0,0
8,TRANSFER,1002207.96,C8335969,162166.36,0,C184253187,6081909.29,1.02E+07,0,0
8,TRANSFER,1144634.64,C449833924,0,0,C1778300121,2023127.19,3089439.33,0,0
8,TRANSFER,971258.64,C1506456959,0,0,C667504652,1152755.93,2175372,0,0
8,TRANSFER,779186.41,C1185546889,0,0,C638590716,822769.25,4592962.92,0,0
8,TRANSFER,411297.14,C1061149703,0,0,C1532153384,627828.35,3614408.95,0,0
8,TRANSFER,400861.46,C1523286511,0,0,C208427878,729088.03,1454807.63,0,0
8,CASH_OUT,17761.8,C1453762180,10336,0,C1530086509,70016,0,0,0
8,CASH_IN,23210.52,C1074682003,25086,48296.52,C703957828,1134508.74,4327929.06,0,0
8,TRANSFER,1966746.31,C17853297,56202,0,C891020651,0,5812262.37,0,0
8,PAYMENT,4986.96,C131221061,25741,20754.04,M1680032445,0,0,0,0
8,CASH_OUT,111622.39,C1457214570,2347,0,C553264065,99729.44,5254.44,0,0
8,PAYMENT,3457.62,C1418913315,0,0,M1097298586,0,0,0,0
8,PAYMENT,18875.02,C1068496545,12148,0,M870026554,0,0,0,0
8,CASH_IN,171241.31,C1882969756,31228,202469.31,C695653925,0,61778.84,0,0
8,PAYMENT,1458.96,C171084195,3261,1802.04,M1248361658,0,0,0,0
8,CASH_IN,27774.15,C624265872,1802.04,29576.18,C1689262323,222215.17,14639.3,0,0
8,CASH_IN,16120.64,C185874332,29576.18,45696.82,C1757877803,53870,2325850.99,0,0
8,CASH_IN,311779.39,C360040652,45696.82,357476.22,C1849933855,968280.03,172707.34,0,0
8,CASH_IN,111489.66,C477231988,357476.22,468965.87,C1753128715,179106.04,0,0,0
8,CASH_IN,123354.2,C362386272,468965.87,592320.07,C1527761090,253913.33,117014.68,0,0
8,CASH_IN,581627.1,C1058799256,592320.07,1173947.17,C1754722089,1367917.17,3719715.07,0,0
8,CASH_IN,419879.23,C68383263,1173947.17,1593826.4,C1261039678,483919,0,0,0
8,CASH_IN,117134.12,C388666290,1593826.4,1710960.52,C836514715,1422775.96,2511051.14,0,0
8,CASH_IN,207523.1,C1316028580,1710960.52,1918483.62,C1640961071,219783.35,0,0,0
8,CASH_IN,361396.19,C788453580,1918483.62,2279879.81,C1838584624,8734481.63,1.19E+07,0,0
8,CASH_IN,97974.7,C828560518,2279879.81,2377854.5,C1209271652,563689.92,1488576.94,0,0
8,CASH_IN,339258.12,C1922459163,2377854.5,2717112.63,C745740822,375608.55,36350.43,0,0
8,CASH_IN,64963.33,C874790093,2717112.63,2782075.95,C1401721023,221398.08,1602681.63,0,0
8,CASH_IN,382769.69,C1824827965,2782075.95,3164845.64,C47827984,570100.76,207790,0,0
8,CASH_IN,260076.77,C1260750279,3164845.64,3424922.41,C1849941462,707273.75,2455385.38,0,0
8,CASH_IN,110972.04,C172135430,3424922.41,3535894.45,C70895366,1249269.74,1396863.34,0,0
8,CASH_IN,135990.74,C521475031,3535894.45,3671885.19,C977993101,2827933.92,3373302.83,0,0
8,CASH_IN,25674.84,C1456064330,3671885.19,3697560.03,C2116873183,1379880.06,2234231.7,0,0
8,CASH_IN,26820.47,C832928745,3697560.03,3724380.5,C892686452,110867.44,84046.97,0,0
8,CASH_IN,76587.26,C802765695,3724380.5,3800967.76,C1540270363,801177.78,473335.32,0,0
8,CASH_IN,148503.56,C417664760,3800967.76,3949471.32,C534662976,402837.92,116168.96,0,0
8,CASH_IN,25001.03,C944441,3949471.32,3974472.35,C30013970,95683.63,0,0,0
8,CASH_IN,178798.22,C443424994,3974472.35,4153270.57,C1809373351,267067,388285.06,0,0
8,CASH_IN,125382.66,C2081088019,4153270.57,4278653.23,C741431520,465274.91,731077.5,0,0
8,CASH_IN,234748.01,C1286123940,4278653.23,4513401.24,C669771073,294841.02,53928.75,0,0
8,CASH_IN,43338.24,C1067212457,4513401.24,4556739.48,C1915091057,127666.96,61842.44,0,0
8,CASH_IN,23076.49,C1419640968,4556739.48,4579815.96,C323287038,1874189.14,2058343.75,0,0
8,CASH_IN,235840.96,C2142202482,4579815.96,4815656.92,C1027992087,392896.45,1.09E+07,0,0
8,CASH_IN,287077.37,C1988350386,4815656.92,5102734.29,C1435804085,866574.84,1501855.54,0,0
8,CASH_IN,153493.07,C725065949,5102734.29,5256227.36,C1153596299,246779.54,73427.85,0,0
8,CASH_IN,22780,C252276595,5256227.36,5279007.36,C1541743053,117005.99,0,0,0
8,CASH_IN,134011.27,C200370202,5279007.36,5413018.63,C1213257323,158406.63,24395.36,0,0
8,CASH_IN,200433.25,C1670850199,5413018.63,5613451.88,C295081230,839145.22,1679841.2,0,0
8,CASH_IN,131927.88,C1974489968,5613451.88,5745379.77,C531511436,1061002.63,1230912.07,0,0
8,CASH_IN,967.14,C830920770,5745379.77,5746346.91,C175291188,148076.35,20917.86,0,0
8,CASH_IN,144303.57,C834131920,5746346.91,5890650.48,C1259769769,185166.81,18833.31,0,0
8,CASH_IN,33771.46,C1808727279,5890650.48,5924421.94,C205300866,104010.58,70239.12,0,0
8,CASH_IN,68187.69,C470944053,5924421.94,5992609.63,C1297873690,151772,1144.26,0,0
8,CASH_IN,220264.34,C458331709,5992609.63,6212873.97,C715819458,706849.82,926737.45,0,0
8,CASH_IN,70910.03,C341302224,6212873.97,6283784,C18928637,272625.44,31266.23,0,0
8,CASH_IN,178550.35,C140665905,6283784,6462334.35,C1079343872,327050.69,0,0,0
8,CASH_IN,198083.32,C70619049,6462334.35,6660417.67,C99275333,1215099.65,1266806.76,0,0
8,CASH_IN,152983.5,C331481452,6660417.67,6813401.17,C1450828900,372517.11,0,0,0
8,CASH_IN,155892.21,C962707871,6813401.17,6969293.38,C1339257929,174882.05,18414.01,0,0
8,CASH_IN,3626.02,C582580590,6969293.38,6972919.4,C893041125,21386,0,0,0
8,CASH_IN,66112.82,C182055511,6972919.4,7039032.21,C380242442,206302.34,140189.52,0,0
8,CASH_IN,228125.41,C160652033,7039032.21,7267157.63,C1220897602,6265066.17,1.04E+07,0,0
8,CASH_IN,105478.12,C1044979349,7267157.63,7372635.75,C495071437,376197.8,48172.64,0,0
8,CASH_IN,49638.52,C1473405499,7372635.75,7422274.27,C1753128715,67616.38,0,0,0
8,CASH_IN,114674.92,C308050396,7422274.27,7536949.19,C1387460501,160483,0,0,0
8,CASH_IN,13003.23,C17064901,7536949.19,7549952.42,C425987411,36729,0,0,0
8,CASH_IN,297646.85,C2010081478,7549952.42,7847599.27,C914293025,2245267.71,2755264.61,0,0
8,CASH_IN,25456.46,C860364734,7847599.27,7873055.73,C1765998352,168203.46,1387726.04,0,0
8,CASH_IN,76917.44,C1110119058,7873055.73,7949973.17,C1651144763,145519,42002.57,0,0
8,CASH_IN,142363.63,C1611881305,7949973.17,8092336.8,C922871524,316035.9,312166.92,0,0
8,CASH_IN,398216.4,C1821808325,8092336.8,8490553.2,C347696158,1.41E+07,1.56E+07,0,0
8,CASH_IN,48412.69,C525390086,8490553.2,8538965.88,C1643855278,9782016.38,9680855.68,0,0
8,CASH_IN,158874.07,C91619324,8538965.88,8697839.96,C836514715,1305641.84,2511051.14,0,0
8,CASH_IN,224285.42,C2143724952,8697839.96,8922125.38,C1406749291,1349205.87,1357168.27,0,0
8,CASH_IN,373445.77,C666776603,8922125.38,9295571.15,C264685626,1429348.64,0,0,0
8,CASH_IN,189320.51,C1048512779,9295571.15,9484891.66,C604555852,509650.24,508591.09,0,0
8,CASH_IN,278431.54,C341809959,9484891.66,9763323.19,C306206744,9835468.45,9637803.63,0,0
8,CASH_IN,137312.58,C1593771601,9763323.19,9900635.77,C103357744,306018.94,381487.88,0,0
8,CASH_IN,68188,C137883513,9900635.77,9968823.77,C1958390694,250727,0,0,0
8,CASH_IN,42293.42,C1321633829,9968823.77,1.00E+07,C1002031672,89659.74,0,0,0
8,CASH_IN,376095.96,C640201849,1.00E+07,1.04E+07,C1951379728,1129029.44,579909.62,0,0
8,TRANSFER,1280795.57,C12837731,80784,0,C1753714541,0,868119.25,0,0
8,PAYMENT,2011.54,C926455845,30366,28354.46,M1296415047,0,0,0,0
8,PAYMENT,16802.46,C774723562,20610,3807.54,M829059511,0,0,0,0
8,TRANSFER,77024.95,C1113599503,106502,29477.05,C1100767002,284113.1,253838.43,0,0
8,CASH_OUT,84848.62,C571418757,79838,0,C216084411,6250.68,857333.79,0,0
8,PAYMENT,5920.23,C1725540649,42103,36182.77,M81566604,0,0,0,0
8,CASH_OUT,14383.15,C1200610638,36182.77,21799.62,C2078448324,414345.53,703316.17,0,0
8,CASH_OUT,136573.24,C471834170,21799.62,0,C1728766751,2593880.4,6385532.2,0,0
8,CASH_OUT,187089.61,C933559409,0,0,C1487669283,2119533.8,2349962.91,0,0
8,CASH_OUT,249877.31,C1464078834,0,0,C265845794,484124.66,3060592.01,0,0
8,CASH_OUT,135763.49,C1847120889,0,0,C798678484,2249004.57,3249604.9,0,0
8,CASH_OUT,162950.98,C244743758,0,0,C1640747200,185558.94,431154.83,0,0
8,CASH_OUT,159522.35,C507595929,0,0,C861958315,810984.1,531628.29,0,0
8,CASH_OUT,108759.13,C1778193698,0,0,C381605910,213596.89,759872.18,0,0
8,CASH_OUT,179274.89,C1104319743,0,0,C1945802665,1684614.25,1471945.15,0,0
8,CASH_OUT,283611.13,C2081158789,0,0,C466505482,371841.93,655453.06,0,0
8,CASH_OUT,262661.01,C1757038617,0,0,C578294406,509221.82,1909674.3,0,0
8,CASH_OUT,52826.48,C1777275945,0,0,C1323741703,53412,1966850.36,0,0
8,CASH_OUT,202358.57,C1011810439,0,0,C1638372110,258474.87,1002856.87,0,0
8,CASH_OUT,4106.82,C525563477,0,0,C2067640441,26492.13,0,0,0
8,CASH_OUT,14477.62,C622006054,0,0,C759700960,35392.4,47180.91,0,0
8,CASH_OUT,97542.72,C877398513,0,0,C720759478,5758689.88,8118536.09,0,0
8,CASH_OUT,216195.4,C1891855559,0,0,C1894575391,1766768.14,3443379.49,0,0
8,CASH_OUT,79574.92,C1957059924,0,0,C59215997,248731,1359980.45,0,0
8,CASH_OUT,18359.09,C1240536793,0,0,C1320515149,519403.3,1643201.26,0,0
8,CASH_OUT,32155.05,C489065879,0,0,C316486913,150731.21,0,0,0
8,CASH_OUT,109282.99,C1994948512,0,0,C1467806809,122249.18,27457.45,0,0
8,CASH_OUT,196840.13,C811778260,0,0,C1247051677,752027.87,1681737.84,0,0
8,CASH_OUT,216530.27,C1902399455,0,0,C141213117,340272.38,0,0,0
8,CASH_OUT,330069.09,C1476865617,0,0,C1311325237,636557.73,5465400.62,0,0
8,CASH_OUT,239326.35,C1831296910,0,0,C801142660,1.13E+07,1.64E+07,0,0
8,CASH_OUT,107713.97,C1273317022,0,0,C459172227,1939148.19,2591462.11,0,0
8,CASH_OUT,308772.77,C405594762,0,0,C1398530689,350260.01,1367406,0,0
8,CASH_OUT,275982.68,C2042110584,0,0,C1209271652,465715.22,1488576.94,0,0
8,CASH_OUT,86133.54,C783604206,0,0,C769342184,1.50E+07,1.67E+07,0,0
8,CASH_OUT,154899.86,C1325706000,0,0,C1419794148,3996117.94,4871037.9,0,0
8,CASH_OUT,155507.62,C818100424,0,0,C47827984,187331.06,207790,0,0
8,CASH_OUT,437072.34,C147879754,0,0,C439917369,452013.53,1503528.24,0,0
8,CASH_OUT,146342.29,C10728471,0,0,C515132998,1859921.58,4460317.7,0,0
8,CASH_OUT,1612.37,C1779815224,0,0,C772676303,5556,0,0,0
8,CASH_OUT,323892.28,C1127850954,0,0,C465499079,2361584.78,6457094.34,0,0
8,CASH_OUT,344731.84,C1213785792,0,0,C75629578,730761.02,707849.71,0,0
8,CASH_OUT,141528.8,C1439097040,0,0,C1186256103,344854.9,4999613.43,0,0
8,CASH_OUT,57427.21,C294544707,0,0,C832279283,85015.85,231746.48,0,0
8,CASH_OUT,20689.78,C522695499,0,0,C146305349,631354.92,698474.8,0,0
8,PAYMENT,3218.68,C281421961,11190,7971.32,M1927580193,0,0,0,0
8,PAYMENT,1998.53,C270683459,4332,2333.47,M842861031,0,0,0,0
8,TRANSFER,1266354.01,C329182537,2333.47,0,C1554622120,2625001.78,3488994.97,0,0
8,PAYMENT,10073.06,C1174263961,80623,70549.94,M1194843440,0,0,0,0
8,PAYMENT,19377.67,C496997888,69453,50075.33,M2039469151,0,0,0,0
8,PAYMENT,1385.12,C1386083047,9932,8546.88,M733641689,0,0,0,0
8,PAYMENT,6960.83,C1257559864,17544,10583.17,M1306447637,0,0,0,0
8,PAYMENT,14976.7,C1885935235,10583.17,0,M141938660,0,0,0,0
8,CASH_OUT,160833.68,C1683264709,434,0,C607702142,1700,11475.36,0,0
8,PAYMENT,2049.51,C1607031101,21173,19123.49,M1730969929,0,0,0,0
8,CASH_IN,95261.25,C1098934439,40592,135853.25,C1178471274,1642317.76,2096994.78,0,0
8,PAYMENT,4999.16,C28458734,3593,0,M346525524,0,0,0,0
8,CASH_OUT,188769.11,C394420800,0,0,C1970362900,397676.45,1296.45,0,0
8,PAYMENT,6319.96,C1434842439,122943,116623.04,M1162929239,0,0,0,0
8,CASH_IN,89280.2,C1839537798,116623.04,205903.25,C1782704802,1808991.99,2380934.8,0,0
8,CASH_IN,29416.07,C1764876560,205903.25,235319.31,C1357984916,89475.87,1185616.33,0,0
8,CASH_IN,155140.08,C333713084,235319.31,390459.39,C1635341595,4928823.79,6191938.31,0,0
8,CASH_IN,193756.27,C1364472523,390459.39,584215.66,C111210112,873242.99,2033123.44,0,0
8,CASH_IN,77279.7,C339756873,584215.66,661495.36,C1141049797,264294.21,1404288.87,0,0
8,CASH_IN,109040.91,C1923030448,661495.36,770536.28,C2028191421,178353.34,190185.16,0,0
8,CASH_IN,477708.62,C1102937265,770536.28,1248244.9,C1003872245,872637.85,114686.09,0,0
8,CASH_IN,310324.79,C831511591,1248244.9,1558569.68,C1916720513,1.01E+07,1.47E+07,0,0
8,CASH_IN,251906.3,C669237072,1558569.68,1810475.98,C1335946878,1136589.72,3529395.92,0,0
8,CASH_IN,305165.39,C765150337,1810475.98,2115641.36,C58642425,984794.91,311573.72,0,0
8,CASH_IN,75980.76,C124386679,2115641.36,2191622.13,C1317731757,681478.8,322519.15,0,0
8,CASH_IN,161471.24,C1221097305,2191622.13,2353093.37,C1689840534,397379.19,113153.73,0,0
8,CASH_IN,156335.05,C1919633455,2353093.37,2509428.41,C2127862399,893888.54,1388195.29,0,0
8,CASH_IN,64656.15,C94614959,2509428.41,2574084.56,C2143268962,100067,0,0,0
8,CASH_IN,154207.74,C1298756137,2574084.56,2728292.3,C1434389049,977526.83,0,0,0
8,CASH_IN,178746.02,C1183888994,2728292.3,2907038.32,C193946880,299680.46,126254.93,0,0
8,CASH_IN,227763.02,C1855108271,2907038.32,3134801.34,C158876320,3026613.18,2984846.84,0,0
8,CASH_IN,25094.96,C1988389407,3134801.34,3159896.31,C1532153384,1039125.49,3614408.95,0,0
8,CASH_IN,27935.47,C1887090396,3159896.31,3187831.78,C1186449563,40686,2790178.93,0,0
8,CASH_IN,33107.58,C857353495,3187831.78,3220939.36,C1182461167,218539.52,2329693.31,0,0
8,CASH_IN,88106.73,C1213644823,3220939.36,3309046.09,C893339434,423494.9,1686521.23,0,0
8,CASH_IN,119744.58,C492281744,495,120239.58,C1741966057,161,0,0,0
8,PAYMENT,1902.55,C951977648,18851,16948.45,M1521411621,0,0,0,0
8,CASH_IN,150813.89,C612811551,6523,157336.89,C1289453529,513.04,136750.07,0,0
8,PAYMENT,14494.78,C93090560,764,0,M1305439879,0,0,0,0
8,PAYMENT,11955.96,C1618818773,29418,17462.04,M1928437758,0,0,0,0
8,PAYMENT,9832.08,C335804115,889085.87,879253.79,M579733890,0,0,0,0
8,PAYMENT,2392.15,C734808216,879253.79,876861.64,M1430006896,0,0,0,0
8,PAYMENT,4183.88,C1577250154,59640,55456.12,M202521905,0,0,0,0
8,CASH_OUT,48073.48,C1171467427,30767,0,C1981839580,44799,875416.34,0,0
8,PAYMENT,6105.49,C1907935173,0,0,M949488933,0,0,0,0
8,PAYMENT,2386.53,C629036210,0,0,M2039792266,0,0,0,0
8,PAYMENT,579.72,C1311093906,0,0,M917272918,0,0,0,0
8,PAYMENT,8073.16,C1629516021,0,0,M1056931529,0,0,0,0
8,PAYMENT,37873.99,C1570622624,0,0,M137259148,0,0,0,0
8,PAYMENT,10822.96,C1785398948,0,0,M791098390,0,0,0,0
8,PAYMENT,3925.06,C476841374,0,0,M1744663703,0,0,0,0
8,PAYMENT,10515.94,C1435566314,0,0,M1124075978,0,0,0,0
8,CASH_OUT,2409.7,C1069331649,86849.29,84439.59,C1531812826,0,2409.7,0,0
8,CASH_IN,90728.98,C862533229,84439.59,175168.56,C1161820020,166337.39,0,0,0
8,CASH_IN,461331.42,C1847785146,175168.56,636499.98,C1869228744,1961794.66,2528711.98,0,0
8,CASH_IN,276293.94,C758119661,636499.98,912793.92,C802935635,1152347.94,0,0,0
8,CASH_IN,266333.44,C2003783477,912793.92,1179127.37,C836514715,1146767.77,2511051.14,0,0
8,CASH_IN,243829.17,C231724523,1179127.37,1422956.53,C872592585,2522381.86,2265853.97,0,0
8,CASH_IN,352766.46,C1956738510,1422956.53,1775723,C1825389809,1137677.37,1077837.29,0,0
8,CASH_IN,343388.07,C649799459,1775723,2119111.07,C456538529,483610.98,686343.83,0,0
8,CASH_IN,124134.31,C723567142,2119111.07,2243245.38,C1538961175,438435.82,0,0,0
8,CASH_IN,59481.72,C1488136740,2243245.38,2302727.09,C1851192788,88625.99,5508.59,0,0
8,CASH_IN,225272.92,C667106297,2302727.09,2528000.02,C545710008,2110329.43,1282962.39,0,0
8,CASH_IN,194218.27,C1480495645,2528000.02,2722218.28,C683605346,1176378.08,1371546.23,0,0
8,CASH_IN,307604.68,C1965181646,2722218.28,3029822.96,C2120528456,922679.44,657124.13,0,0
8,CASH_IN,159942.48,C880917572,3029822.96,3189765.44,C582320549,616809.49,1382676.85,0,0
8,CASH_IN,132457.29,C170083806,3189765.44,3322222.73,C1554622120,3891355.79,3488994.97,0,0
8,CASH_IN,118099.99,C648122621,3322222.73,3440322.72,C1760872167,1480374,2114173.93,0,0
8,CASH_IN,140810.97,C1093851869,3440322.72,3581133.69,C242559404,293824.82,0,0,0
8,CASH_IN,845279.32,C2028485923,3581133.69,4426413.02,C1174600239,1348907.57,729214.48,0,0
8,CASH_IN,31649.28,C1760922197,4426413.02,4458062.29,C47249488,63869.58,0,0,0
8,CASH_IN,34843.59,C1123670478,4458062.29,4492905.89,C507538622,80681.77,1235736.09,0,0
8,CASH_IN,11507.57,C357173118,4492905.89,4504413.45,C1339765646,355402.36,165103.45,0,0
8,CASH_IN,128290.74,C745677265,4504413.45,4632704.2,C1531333864,1602594.18,1754717.64,0,0
8,CASH_IN,119355.65,C1745985832,4632704.2,4752059.84,C459857341,309354.11,542963.38,0,0
8,CASH_IN,179369.98,C1688871501,4752059.84,4752059.84,C68113386,4752059.84,1.21E+07,0,0
8,CASH_IN,6539,C564045905,4752059.84,4758598.84,C1052170153,1256547.56,151635.37,0,0
8,CASH_IN,40690.66,C476018970,4758598.84,4799289.5,C1495761010,1498369.07,1969176.6,0,0
8,CASH_IN,60708.92,C2032309080,4799289.5,4859998.42,C543634584,156836.28,0,0,0
8,CASH_IN,51556.01,C1286569595,4859998.42,4911554.44,C1345969688,477053.52,6503.73,0,0
8,CASH_IN,224289.27,C413637535,4911554.44,5135843.7,C1894575391,1982963.54,3443379.49,0,0
8,CASH_IN,265921.51,C2136450616,5135843.7,5401765.21,C555334025,346013.49,72786.24,0,0
8,CASH_IN,118926.9,C302138073,5401765.21,5520692.11,C177457290,277987.26,159060.37,0,0
8,CASH_IN,294762.96,C636070468,5520692.11,5815455.07,C1786622318,435940,327601.69,0,0
8,CASH_IN,31950.84,C28751365,5815455.07,5847405.9,C985702370,43989,174629.76,0,0
8,CASH_IN,339272.8,C1125299821,5847405.9,6186678.7,C2052185144,974796.44,951130.52,0,0
8,CASH_IN,87170.82,C1132867676,6186678.7,6273849.52,C1880332929,1.47E+07,1.43E+07,0,0
8,CASH_IN,118231.35,C726993378,6273849.52,6392080.87,C1626759869,1210621.12,1845436.06,0,0
8,CASH_IN,54301.39,C535270419,6392080.87,6446382.25,C450960851,301738.15,121150.57,0,0
8,CASH_IN,26128.53,C1225848924,6446382.25,6472510.78,C1205603525,313948.29,149261.82,0,0
8,CASH_IN,140357.43,C996554226,6472510.78,6612868.21,C1518728219,320116.49,1157398.83,0,0
8,CASH_IN,227021.89,C956244325,6612868.21,6839890.1,C1474346966,331254.72,323398.34,0,0
8,CASH_IN,241938.84,C454782309,6839890.1,7081828.94,C1486249495,411374.99,389716.43,0,0
8,CASH_IN,133521.48,C1434956866,7081828.94,7215350.42,C2063763486,449807.35,610701.41,0,0
8,CASH_IN,34527.22,C1606730405,7215350.42,7249877.64,C1674513830,164181,205491.03,0,0
8,CASH_IN,398759.56,C519124017,7249877.64,7648637.21,C1970362900,586445.56,1296.45,0,0
8,CASH_IN,173591.44,C1589711567,7648637.21,7822228.65,C1825389809,784910.91,1077837.29,0,0
8,CASH_IN,147745.09,C906791153,7822228.65,7969973.74,C1761291320,1191449.55,470920.19,0,0
8,CASH_IN,76555.73,C1336194431,7969973.74,8046529.47,C545710008,1885056.51,1282962.39,0,0
8,CASH_IN,197084.53,C1491292166,8046529.47,8243614,C2104652067,4015883.34,3437239.45,0,0
8,CASH_IN,51674.64,C241329855,8243614,8295288.64,C1136811657,172797.17,57238.59,0,0
8,CASH_IN,111615.69,C1551580290,8295288.64,8406904.33,C1972335962,140901,113762.45,0,0
8,CASH_IN,148496.13,C907961663,8406904.33,8555400.47,C1833904548,703915,698681.07,0,0
8,CASH_IN,19577.79,C1950314650,8555400.47,8574978.25,C1315912968,527758.1,89758.06,0,0
8,CASH_IN,103213.52,C1777706812,8574978.25,8678191.77,C2096057945,1583139.62,2453424.34,0,0
8,CASH_IN,34931.29,C1819220396,8678191.77,8713123.06,C1163480574,1546440.37,1798734.57,0,0
8,CASH_IN,163046.28,C689815171,8713123.06,8876169.34,C1744423762,187128.21,24081.92,0,0
8,CASH_IN,436789.39,C648650906,8876169.34,9312958.73,C1504109395,5129790.1,4324988.42,0,0
8,CASH_IN,70048.42,C1654730548,9312958.73,9383007.15,C77635419,79866,0,0,0
8,CASH_IN,176444.08,C1981278389,9383007.15,9559451.23,C1833904548,555418.87,698681.07,0,0
8,CASH_IN,85111.77,C842709330,9559451.23,9644563,C1335946878,884683.42,3529395.92,0,0
8,CASH_IN,4828.23,C1509712639,9644563,9649391.23,C1857935745,46571,0,0,0
8,CASH_IN,299732.7,C852442747,9649391.23,9949123.94,C1674899618,1.19E+07,1.26E+07,0,0
8,CASH_IN,339165.82,C2077506263,9949123.94,1.03E+07,C313124964,8294493.95,7930883.53,0,0
8,CASH_IN,169876.18,C482606294,1.03E+07,1.05E+07,C1746150957,615953.78,262823.5,0,0
8,CASH_IN,318945.21,C647138859,1.05E+07,1.08E+07,C1089177065,1238390.39,1076036.85,0,0
